x,y,shot_distance,shot_angle,body_part,is_goal
111.0,37.0,9.486832980505138,0.3217505543966422,Head,1
105.0,53.0,19.849433241279208,0.714090698612158,Right Foot,1
116.0,44.0,5.656854249492381,0.7853981633974483,Right Foot,1
115.0,43.0,5.830951894845301,0.5404195002705842,Head,1
107.0,41.0,13.038404810405298,0.076771891269778,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
115.0,42.0,5.385164807134504,0.3805063771123649,Right Foot,1
105.0,41.0,15.033296378372908,0.0665681637758238,Right Foot,1
116.0,34.0,7.211102550927978,0.982793723247329,Head,1
103.0,46.0,18.027756377319943,0.3392926144540447,Right Foot,1
116.0,40.0,4.0,0.0,Head,1
114.0,42.0,6.324555320336759,0.3217505543966422,Head,1
106.0,38.0,14.142135623730953,0.1418970546041639,Left Foot,1
94.0,54.0,29.5296461204668,0.4939413689195812,Left Foot,1
105.0,40.0,15.0,0.0,Right Foot,1
114.0,54.0,15.231546211727816,1.1659045405098132,Right Foot,1
105.0,30.0,18.027756377319943,0.5880026035475675,Left Foot,1
110.0,51.0,14.866068747318506,0.8329812666744317,Left Foot,1
103.0,39.0,17.029386365926403,0.0587558227157226,Right Foot,1
100.0,45.0,20.615528128088304,0.2449786631268641,Right Foot,1
111.0,45.0,10.295630140987,0.507098504392337,Right Foot,1
97.0,45.0,23.53720459187964,0.2140606835638215,Right Foot,1
110.7,49.9,13.583077707206122,0.8166379968277167,Right Foot,1
101.8,49.2,20.39313610016861,0.4680335457895983,Left Foot,1
108.1,40.2,11.901680553602509,0.0168051405150422,Right Foot,1
113.3,43.7,7.653757247260986,0.5045604387762456,Head,1
109.0,41.0,11.04536101718726,0.0906598872007451,Right Foot,1
106.0,47.0,15.652475842498529,0.4636476090008061,Right Foot,1
113.0,41.0,7.071067811865476,0.1418970546041639,Right Foot,1
101.9,14.1,31.59778473247768,0.960848168834264,Left Foot,1
101.6,52.1,22.02203442009844,0.5817054575655195,Left Foot,1
110.1,41.1,9.960923651951164,0.1106572211738957,Left Foot,1
100.3,37.9,19.81161275615895,0.10619794192484,Right Foot,1
114.4,43.1,6.4007812023221,0.5055810548742058,Right Foot,1
113.1,38.4,7.083078426785918,0.2278570487170997,Left Foot,1
109.5,38.4,10.621205204683694,0.1512176901464408,Head,1
104.3,37.6,15.882380174268594,0.1516919328045857,Left Foot,1
96.9,43.3,23.334523779156065,0.1418970546041638,Right Foot,1
112.3,34.6,9.404786015641188,0.6115970443082617,Left Foot,1
93.1,31.3,28.27189417071308,0.3128022473798663,Right Foot,1
103.4,39.4,16.610839834276888,0.0361288505127756,Right Foot,1
116.7,40.7,3.373425558686598,0.2090229428062656,Right Foot,1
97.6,24.6,27.183082974526645,0.602287346134964,Left Foot,1
93.9,37.0,26.271848050717704,0.1144403052700634,Right Foot,1
112.2,35.1,9.211405973031477,0.5609008072523719,Left Foot,1
112.5,30.2,12.340583454602138,0.9175710512593592,Right Foot,1
109.1,39.0,10.9457754407808,0.0914870168715078,Right Foot,1
108.3,40.1,11.700427342623009,0.0085468004326116,Right Foot,1
112.5,36.1,8.453401682163221,0.479519291992596,Head,1
112.2,44.3,8.906739021662188,0.5038269784412897,Right Foot,1
98.6,48.9,23.17692818300131,0.3941273295549704,Right Foot,1
104.6,48.4,17.54194972059834,0.4993467216801298,Left Foot,1
103.9,36.3,16.519685227025356,0.2258914072866292,Right Foot,1
95.1,38.9,24.924285345822863,0.0441480022845347,Left Foot,1
106.0,31.0,16.64331697709324,0.5713374798336268,Left Foot,1
110.0,44.0,10.770329614269007,0.3805063771123649,Right Foot,1
110.0,42.0,10.198039027185567,0.1973955598498807,Right Foot,1
108.0,48.0,14.422205101855956,0.5880026035475675,Right Foot,1
110.0,36.0,10.770329614269007,0.3805063771123649,Left Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
117.0,35.0,5.830951894845301,1.0303768265243125,Right Foot,1
113.0,38.0,7.280109889280518,0.2782996590051113,Head,1
113.0,50.0,12.206555615733702,0.960070362405688,Right Foot,1
113.0,31.0,11.40175425099138,0.9097531579442096,Right Foot,1
110.0,42.0,10.198039027185567,0.1973955598498807,Left Foot,1
115.0,42.0,5.385164807134504,0.3805063771123649,Right Foot,1
106.0,49.0,16.64331697709324,0.5713374798336268,Right Foot,1
109.6,54.5,17.844046626256056,0.9485924459063162,Right Foot,1
95.0,44.8,25.4566297847928,0.1896915520223805,Right Foot,1
118.0,40.4,2.0396078054371136,0.19739555984988,Right Foot,1
118.8,37.5,2.7730849247724105,1.1232763516377258,Head,1
114.0,42.0,6.324555320336759,0.3217505543966422,Left Foot,1
118.0,49.0,9.219544457292889,1.3521273809209546,Right Foot,1
111.0,61.0,22.84731931759173,1.1659045405098132,Right Foot,1
114.0,37.0,6.708203932499369,0.4636476090008061,Head,1
109.0,41.0,11.04536101718726,0.0906598872007451,Right Foot,1
104.0,37.0,16.278820596099706,0.1853479499956947,Right Foot,1
113.0,38.0,7.280109889280518,0.2782996590051113,Head,1
119.0,40.0,1.0,0.0,Right Foot,1
108.0,38.0,12.16552506059644,0.1651486774146268,Right Foot,1
119.0,42.0,2.23606797749979,1.1071487177940904,Left Foot,1
117.0,40.0,3.0,0.0,Right Foot,1
88.0,35.0,32.38826948140329,0.1549967419239409,Right Foot,1
111.0,67.0,28.46049894151541,1.2490457723982544,Left Foot,1
105.0,46.5,16.347782724271816,0.4089078289509254,Left Foot,1
115.8,44.5,6.15548535860496,0.819867264396956,Head,1
90.0,43.0,30.14962686336267,0.099668652491162,Right Foot,1
105.0,40.0,15.0,0.0,Right Foot,1
114.0,41.0,6.082762530298219,0.1651486774146268,Head,1
116.0,39.0,4.123105625617661,0.2449786631268641,Head,1
103.0,50.0,19.72308292331602,0.5317240672588056,Right Foot,1
108.0,52.0,16.97056274847714,0.7853981633974483,Right Foot,1
105.0,47.0,16.55294535724685,0.4366271598135413,Right Foot,1
111.0,31.0,12.727922061357855,0.7853981633974483,Right Foot,1
118.0,41.0,2.23606797749979,0.4636476090008061,Right Foot,1
105.0,50.0,18.027756377319943,0.5880026035475675,Left Foot,1
113.0,34.0,9.219544457292889,0.7086262721276703,Head,1
109.0,50.0,14.866068747318506,0.7378150601204649,Right Foot,1
108.0,41.0,12.041594578792296,0.0831412318884412,Left Foot,1
109.0,37.0,11.40175425099138,0.2662520491509254,Head,1
117.0,37.0,4.242640687119285,0.7853981633974483,Right Foot,1
119.0,42.0,2.23606797749979,1.1071487177940904,Right Foot,1
111.0,53.0,15.811388300841896,0.9652516631899266,Right Foot,1
113.0,37.0,7.615773105863909,0.4048917862850834,Head,1
108.0,38.0,12.16552506059644,0.1651486774146268,Head,1
106.0,35.0,14.866068747318506,0.3430239404207034,Right Foot,1
112.0,41.0,8.06225774829855,0.1243549945467614,Right Foot,1
101.0,42.0,19.1049731745428,0.1048769387302338,Right Foot,1
116.0,39.0,4.123105625617661,0.2449786631268641,Right Foot,1
116.0,39.0,4.123105625617661,0.2449786631268641,Right Foot,1
95.0,46.0,25.70992026436488,0.2355449807208633,Right Foot,1
113.0,54.0,15.652475842498529,1.1071487177940904,Right Foot,1
116.0,37.0,5.0,0.6435011087932844,Left Foot,1
117.0,40.0,3.0,0.0,Head,1
119.0,42.0,2.23606797749979,1.1071487177940904,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
113.0,49.0,11.40175425099138,0.9097531579442096,Head,1
90.0,49.0,31.32091952673165,0.2914567944778671,Left Foot,1
117.0,46.0,6.708203932499369,1.1071487177940904,Right Foot,1
106.0,31.0,16.64331697709324,0.5713374798336268,Left Foot,1
117.0,40.0,3.0,0.0,Left Foot,1
113.0,39.0,7.071067811865476,0.1418970546041639,Right Foot,1
112.0,42.0,8.246211251235321,0.2449786631268641,Head,1
116.0,42.0,4.47213595499958,0.4636476090008061,Left Foot,1
109.0,34.0,12.529964086141668,0.4993467216801301,Right Foot,1
110.0,32.0,12.806248474865695,0.6747409422235526,Right Foot,1
117.0,43.0,4.242640687119285,0.7853981633974483,Head,1
108.0,27.0,17.69180601295413,0.8253768505207384,Right Foot,1
104.0,47.0,17.46424919657298,0.4124104415973873,Right Foot,1
116.0,33.0,8.06225774829855,1.0516502125483738,Right Foot,1
104.0,34.0,17.08800749063506,0.3587706702705722,Left Foot,1
112.0,36.0,8.94427190999916,0.4636476090008061,Right Foot,1
116.0,32.0,8.94427190999916,1.1071487177940904,Right Foot,1
117.0,42.0,3.605551275463989,0.5880026035475675,Other,1
107.0,36.0,13.601470508735444,0.2984989315861793,Right Foot,1
109.0,41.0,11.04536101718726,0.0906598872007451,Right Foot,1
115.0,34.0,7.810249675906654,0.8760580505981934,Head,1
113.0,37.0,7.615773105863909,0.4048917862850834,Left Foot,1
117.0,41.0,3.1622776601683795,0.3217505543966422,Head,1
108.0,53.0,17.69180601295413,0.8253768505207384,Right Foot,1
112.0,33.0,10.63014581273465,0.7188299996216245,Left Foot,1
109.0,46.0,12.529964086141668,0.4993467216801301,Right Foot,1
109.0,37.0,11.40175425099138,0.2662520491509254,Head,1
101.0,43.0,19.235384061671343,0.1566018769820153,Left Foot,1
113.0,29.0,13.038404810405298,1.0040671092713902,Right Foot,1
116.0,34.0,7.211102550927978,0.982793723247329,Left Foot,1
117.0,34.0,6.708203932499369,1.1071487177940904,Head,1
116.0,41.0,4.123105625617661,0.2449786631268641,Right Foot,1
110.0,32.0,12.806248474865695,0.6747409422235526,Right Foot,1
118.0,34.0,6.324555320336759,1.2490457723982544,Right Foot,1
101.0,39.0,19.026297590440446,0.0525830616109417,Left Foot,1
103.0,37.0,17.26267650163207,0.1746721990082397,Right Foot,1
107.0,33.0,14.7648230602334,0.4939413689195812,Right Foot,1
112.0,43.0,8.54400374531753,0.3587706702705722,Head,1
109.0,41.0,11.04536101718726,0.0906598872007451,Right Foot,1
113.0,42.0,7.280109889280518,0.2782996590051113,Right Foot,1
117.0,37.0,4.242640687119285,0.7853981633974483,Right Foot,1
106.0,32.0,16.1245154965971,0.5191461142465229,Right Foot,1
112.0,41.0,8.06225774829855,0.1243549945467614,Head,1
113.0,40.0,7.0,0.0,Head,1
117.0,48.0,8.54400374531753,1.2120256565243244,Right Foot,1
102.0,45.0,18.68154169226941,0.2709468503384205,Right Foot,1
97.0,54.0,26.92582403567252,0.5467888408892474,Right Foot,1
107.0,30.0,16.401219466856727,0.6556956262415362,Right Foot,1
107.0,51.0,17.029386365926403,0.702256931509007,Right Foot,1
105.0,35.0,15.811388300841896,0.3217505543966422,Right Foot,1
112.0,46.0,10.0,0.6435011087932844,Head,1
114.0,30.0,11.6619037896906,1.0303768265243125,Right Foot,1
113.0,29.0,13.038404810405298,1.0040671092713902,Left Foot,1
112.0,41.0,8.06225774829855,0.1243549945467614,Head,1
108.0,29.0,16.278820596099706,0.7419472680059175,Left Foot,1
109.0,41.0,11.04536101718726,0.0906598872007451,Right Foot,1
110.0,36.0,10.770329614269007,0.3805063771123649,Left Foot,1
112.0,32.0,11.31370849898476,0.7853981633974483,Left Foot,1
118.0,44.0,4.47213595499958,1.1071487177940904,Left Foot,1
96.0,31.0,25.632011235952596,0.3587706702705722,Right Foot,1
110.0,47.0,12.206555615733702,0.6107259643892086,Right Foot,1
105.0,59.0,24.20743687382041,0.9025069079643124,Right Foot,1
113.0,35.0,8.602325267042627,0.6202494859828215,Right Foot,1
117.0,42.0,3.605551275463989,0.5880026035475675,Right Foot,1
111.0,34.0,10.816653826391969,0.5880026035475675,Head,1
111.0,43.0,9.486832980505138,0.3217505543966422,Head,1
112.0,38.0,8.246211251235321,0.2449786631268641,Right Foot,1
111.0,42.0,9.219544457292889,0.2186689458739419,Left Foot,1
109.0,41.0,11.04536101718726,0.0906598872007451,Left Foot,1
94.0,61.0,33.421549934136806,0.6794138054078485,Right Foot,1
115.0,42.0,5.385164807134504,0.3805063771123649,Head,1
117.0,30.0,10.44030650891055,1.2793395323170296,Head,1
113.5,38.7,6.62872536767062,0.1973955598498803,Head,1
113.0,40.1,7.000714249274855,0.0142847425873968,Head,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Left Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
116.8,54.8,15.141994584598155,1.3578579772154993,Right Foot,1
114.2,33.3,8.86171540955813,0.8572741329537836,Left Foot,1
111.7,47.4,11.119802156513394,0.7281359915500387,Right Foot,1
114.6,36.9,6.226556030423244,0.5211381434841179,Left Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
115.4,32.3,8.969392398596462,1.0322888700833244,Head,1
108.0,40.0,12.0,0.0,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
108.0,40.0,12.0,0.0,Left Foot,1
108.0,40.0,12.0,0.0,Left Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
108.0,40.0,12.0,0.0,Left Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
107.0,33.2,14.671059948074642,0.4819382519576261,Right Foot,1
99.0,32.8,22.2,0.3302973548292538,Right Foot,1
107.6,48.0,14.756693396557376,0.572966142888706,Right Foot,1
113.5,49.8,11.759676866308869,0.9851522094403642,Right Foot,1
118.1,45.1,5.442425929675115,1.2141761908434638,Head,1
115.3,36.0,6.171709649683792,0.7051113481144315,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
115.8,41.9,4.609772228646446,0.4248321629193419,Left Foot,1
110.8,51.0,14.340153416194685,0.874272338210556,Right Foot,1
115.3,45.8,7.465252842335616,0.8897793163477781,Head,1
108.0,40.0,12.0,0.0,Right Foot,1
116.2,39.8,3.805259518088087,0.0525830616109425,Right Foot,1
116.9,34.5,6.313477647065836,1.0575440539286365,Head,1
113.8,40.5,6.220128616033597,0.0804710112654608,Right Foot,1
108.0,38.0,12.16552506059644,0.1651486774146268,Left Foot,1
112.4,32.7,10.538026380684377,0.765266655267046,Left Foot,1
115.9,37.5,4.802082881417183,0.5475622359399982,Head,1
103.0,39.9,17.000294115102832,0.005882285095377,Right Foot,1
104.4,33.1,17.057842770995393,0.4164386171915918,Right Foot,1
106.0,34.3,15.115885683611134,0.3866488060035862,Left Foot,1
99.0,49.9,23.216588896735026,0.4405303406165131,Right Foot,1
103.9,43.8,16.542369842317026,0.2317829481514172,Right Foot,1
108.0,40.0,12.0,0.0,Left Foot,1
112.4,46.0,9.682974749528158,0.6682894188305843,Right Foot,1
112.3,35.4,8.969392398596465,0.538507456711573,Head,1
99.9,49.0,22.02294258267954,0.4209905742522458,Right Foot,1
105.6,39.6,14.40555448429529,0.0277706365934209,Right Foot,1
112.6,40.6,7.42428447730824,0.0809040991552307,Head,1
107.1,47.0,14.676852523616912,0.4971716299498602,Right Foot,1
104.0,48.4,18.070971196922425,0.4834470015671989,Right Foot,1
114.4,51.3,12.611502686040229,1.1106948022211294,Right Foot,1
108.0,40.0,12.0,0.0,Left Foot,1
116.8,43.8,4.967896939349688,0.8709034570756522,Right Foot,1
111.4,43.1,9.141662868428256,0.3459672726127966,Left Foot,1
102.2,42.0,17.912007146045916,0.1118902661716761,Right Foot,1
96.4,44.3,23.98853893008075,0.1802263558527539,Right Foot,1
111.6,42.5,8.764131445842201,0.2892710056091416,Left Foot,1
111.1,47.0,11.322985472038727,0.6664652690844588,Left Foot,1
110.5,30.1,13.720787149431333,0.806013799023052,Left Foot,1
111.0,37.2,9.425497334358544,0.3016190462662393,Right Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
114.4,38.5,5.797413216254292,0.2617135024012053,Right Foot,1
117.5,44.6,5.235456045083371,1.0729739941778955,Left Foot,1
108.1,36.5,12.40403160266855,0.2860514417173181,Right Foot,1
93.6,35.6,26.764155133312173,0.1651486774146267,Left Foot,1
109.7,36.4,10.911003620199196,0.3362422934621424,Left Foot,1
102.8,36.1,17.636609651517496,0.2229739623289793,Left Foot,1
107.0,35.4,13.78985134075056,0.3400971195097625,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
103.0,43.2,17.29855485293497,0.1860581771490039,Left Foot,1
96.1,31.3,25.434228905158506,0.3491069122041247,Right Foot,1
110.3,40.6,9.718538984847468,0.0617769615603497,Left Foot,1
106.1,31.5,16.29294325774199,0.5488403538534323,Left Foot,1
110.8,34.0,10.983624174196787,0.5779019369622455,Right Foot,1
113.4,42.3,6.989277502002615,0.3353243813150112,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
104.3,28.9,19.22758435165479,0.6154127643285092,Left Foot,1
115.1,42.0,5.2924474489597015,0.3875238057802784,Right Foot,1
114.5,40.8,5.5578772926361015,0.1444415783746434,Head,1
113.1,38.1,7.156814934033161,0.2687030246351707,Head,1
115.8,41.4,4.427188724235734,0.3217505543966417,Head,1
106.4,51.2,17.61817243643619,0.6889243882148617,Right Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
108.7,34.1,12.74754878398196,0.4811896690582086,Right Foot,1
100.2,23.7,25.646247288833504,0.688747334392349,Right Foot,1
108.2,31.8,14.369411957348843,0.6073052251662509,Right Foot,1
107.4,47.6,14.714618581533124,0.542750498379711,Left Foot,1
116.9,36.4,4.750789408087878,0.8598869536113312,Head,1
111.8,34.1,10.101980003939824,0.6237017162268912,Head,1
105.7,45.8,15.431461369552784,0.3853198176751472,Right Foot,1
109.5,48.5,13.509256086106296,0.6805212246672144,Right Foot,1
113.6,38.3,6.621933252457327,0.2596296294082577,Right Foot,1
97.6,32.3,23.68649404196409,0.3310960767041321,Right Foot,1
111.7,35.8,9.302150289046075,0.4684552642674975,Left Foot,1
109.4,47.9,13.220060514233657,0.6404753994185218,Right Foot,1
98.5,36.9,21.72233873228203,0.1431991372016382,Right Foot,1
104.0,33.4,17.307801709055948,0.3912355791271742,Left Foot,1
110.8,53.8,16.58553586713435,0.9827937232473288,Right Foot,1
108.7,28.5,16.12265486822812,0.7941698682418913,Right Foot,1
116.9,41.8,3.5846896657869776,0.5260664189967635,Head,1
100.8,30.6,21.377558326431952,0.4552796034885135,Right Foot,1
113.1,47.0,9.829038610159188,0.79259228388774,Right Foot,1
116.8,31.3,9.269843580125826,1.218338703968192,Right Foot,1
113.8,38.3,6.428841264178176,0.2676163047847621,Right Foot,1
115.3,30.2,10.868762579061151,1.12360813662887,Right Foot,1
101.5,36.2,18.886238376129853,0.2025876211902243,Right Foot,1
100.6,53.0,23.352944139872392,0.5903778959925268,Left Foot,1
114.4,34.8,7.641989269817118,0.7483780475235191,Head,1
113.0,35.7,8.215229759416347,0.550857534531716,Right Foot,1
115.0,39.7,5.008991914547277,0.0599281551212073,Right Foot,1
111.3,34.5,10.292715870944852,0.5637486004187706,Left Foot,1
117.9,40.8,2.247220505424417,0.3639789565096438,Left Foot,1
114.3,42.2,6.109828148156055,0.3683489214089633,Head,1
104.1,33.6,17.139719951037712,0.3826732209583641,Right Foot,1
105.1,29.5,18.228000438885232,0.6138720214253478,Right Foot,1
108.3,51.8,16.61715980545412,0.7896534568619242,Right Foot,1
105.7,32.3,16.24130536625674,0.4939413689195814,Left Foot,1
104.4,30.9,18.06017718628474,0.5280744484263599,Right Foot,1
98.5,42.9,21.69469981354893,0.1340745283777393,Right Foot,1
113.6,35.0,8.121576201698785,0.6632029927060928,Left Foot,1
103.4,42.1,16.73230408521193,0.1258375731491635,Right Foot,1
113.2,45.9,9.002777349240619,0.7146502956438409,Right Foot,1
115.3,41.2,4.8507731342539655,0.2499786214608229,Right Foot,1
97.6,48.9,24.103319273494268,0.378195133153852,Right Foot,1
103.7,46.9,17.70028248362155,0.4004407771033458,Right Foot,1
114.2,46.0,8.345058418010023,0.8023456932038535,Left Foot,1
116.3,39.2,3.785498646149542,0.2129383495793962,Right Foot,1
108.0,46.5,13.64734406395618,0.4964227534048819,Right Foot,1
109.5,48.0,13.200378782444083,0.6510767214444798,Head,1
114.6,47.6,9.323089616645335,0.9530406012286636,Right Foot,1
95.9,51.1,26.533375209347184,0.4316180942395552,Right Foot,1
100.1,42.0,20.000249998437525,0.100166164887925,Right Foot,1
103.5,39.3,16.514841809717705,0.0423988179259399,Left Foot,1
111.7,39.4,8.321658488546616,0.0721636289596577,Head,1
106.7,37.9,13.46476884316994,0.1566018769820155,Right Foot,1
94.3,51.5,28.155638866841574,0.4207486660853064,Right Foot,1
114.7,46.3,8.232860985101105,0.8713924545916891,Head,1
117.4,39.1,2.7513632984395158,0.3332443011116729,Other,1
113.1,44.6,8.29276793356718,0.5880026035475673,Right Foot,1
111.0,41.0,9.055385138137416,0.1106572211738956,Right Foot,1
113.3,38.9,6.789698078707185,0.1627273746403811,Right Foot,1
98.6,26.1,25.518032839543103,0.5760466515213579,Right Foot,1
116.0,45.7,6.963476143421476,0.95889389236023,Right Foot,1
107.0,37.0,13.341664064126334,0.2267988480538858,Right Foot,1
114.1,43.8,7.017834423809103,0.5721936440079933,Head,1
106.7,27.7,18.11573901335521,0.7463555134422815,Left Foot,1
107.9,36.3,12.653062870309302,0.2967557607777223,Right Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
113.6,43.0,7.068238818828922,0.4383365598579574,Head,1
101.0,49.2,21.11018711428205,0.45093642923738,Left Foot,1
109.9,38.4,10.225947388873069,0.1571102653469607,Left Foot,1
112.5,40.7,7.532595834106593,0.0930637287244183,Head,1
108.0,40.0,12.0,0.0,Right Foot,1
108.2,35.2,12.73891675143534,0.3863372148213143,Right Foot,1
108.3,39.5,11.710678887237924,0.0427090557650041,Left Foot,1
115.3,42.3,5.232590180780453,0.4551008085681939,Right Foot,1
103.0,37.1,17.245579143653018,0.1689618143195811,Left Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
112.2,44.2,8.85889383614004,0.4939413689195816,Head,1
116.2,40.3,3.81182371050918,0.0787839609891431,Head,1
113.6,37.2,6.985699678629196,0.4124104415973866,Head,1
103.9,44.1,16.61384964419745,0.2493581971701592,Right Foot,1
111.5,30.7,12.599206324209474,0.8303117588672377,Left Foot,1
114.3,42.0,6.0406953242155845,0.3374560692277814,Head,1
117.6,41.8,3.000000000000003,0.6435011087932825,Head,1
107.8,50.8,16.29355700883021,0.7246036075226592,Right Foot,1
116.1,39.2,3.9812058474788814,0.2023216283783027,Head,1
113.5,30.6,11.428473213863697,0.9658050665645336,Right Foot,1
112.0,43.2,8.616263691415208,0.3805063771123652,Head,1
115.0,35.2,6.931089380465381,0.7649928327109099,Head,1
113.2,45.2,8.560373823613078,0.6528466311007748,Head,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
113.7,41.7,6.525335240430178,0.2635638835830384,Head,1
99.2,28.1,23.96351393264351,0.5196637125439854,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
118.0,38.2,2.69072480941474,0.7328151017865058,Right Foot,1
104.7,42.4,15.487091398968364,0.1555948279770296,Right Foot,1
113.2,41.1,6.888396039717806,0.160375443975951,Head,1
110.4,41.1,9.662815324738434,0.1140857791681597,Left Foot,1
117.5,37.0,3.905124837953327,0.8760580505981934,Left Foot,1
113.7,34.8,8.168843247363728,0.6900361164950398,Head,1
115.7,42.6,5.024937810560444,0.5438324563021228,Left Foot,1
116.2,46.8,7.7897368376601746,1.0612040619859708,Head,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
102.9,37.3,17.311845655504204,0.1566018769820155,Left Foot,1
109.6,41.6,10.52235715037273,0.1526493283952652,Right Foot,1
103.2,44.7,17.44505660638566,0.2727879037968567,Right Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
102.9,35.3,17.734147850968196,0.2682302859373273,Right Foot,1
111.9,32.9,10.771258050942793,0.7197033618449841,Right Foot,1
113.1,40.1,6.900724599634453,0.0144917390655002,Head,1
114.2,44.5,7.340980860893179,0.6598484262889228,Right Foot,1
112.3,40.4,7.710382610480496,0.0519013984581727,Left Foot,1
109.6,39.8,10.40192289915668,0.0192283990997074,Head,1
106.9,40.2,13.101526628603242,0.01526598954678,Right Foot,1
111.1,39.0,8.956003573022965,0.111890266171676,Right Foot,1
115.3,42.5,5.323532661682469,0.4888523543277476,Right Foot,1
114.2,28.0,13.328165665236908,1.120570730534182,Left Foot,1
116.5,44.4,5.622277118748238,0.8988331552046644,Head,1
105.6,32.2,16.37681287674742,0.4964227534048815,Right Foot,1
115.0,42.2,5.462600113499066,0.4145068745847864,Head,1
108.6,51.6,16.264070831129583,0.7940935964092267,Right Foot,1
114.9,39.9,5.100980297942734,0.0196053308572049,Head,1
107.5,38.4,12.601983970788092,0.1273077418708542,Head,1
110.0,43.0,10.44030650891055,0.2914567944778671,Head,1
108.0,40.0,12.0,0.0,Right Foot,1
112.6,42.4,7.7794601355106945,0.3136206522166979,Right Foot,1
118.9,37.0,3.1953090617340894,1.219351532791347,Right Foot,1
114.5,38.9,5.608921464952064,0.197395559849881,Head,1
97.9,31.9,23.53762944733389,0.3513118329619208,Left Foot,1
113.2,37.7,7.178439941937241,0.3261558122434528,Right Foot,1
102.4,28.3,21.13409567499873,0.5866902683429412,Left Foot,1
116.7,35.7,5.420332093147057,0.9162255594715054,Left Foot,1
114.2,43.0,6.5299310869258,0.4773453823736721,Left Foot,1
109.0,39.3,11.022250223978768,0.0635506714254575,Left Foot,1
104.6,44.3,15.989058759038947,0.2722859857950506,Right Foot,1
108.3,38.7,11.772000679578644,0.1106572211738953,Right Foot,1
104.3,36.9,16.003124694883812,0.194944584365635,Left Foot,1
117.7,35.8,4.788527957525153,1.069782939991308,Left Foot,1
108.7,33.0,13.292479076530457,0.554612095643852,Left Foot,1
108.9,37.7,11.335784048754627,0.2043158646001211,Right Foot,1
111.1,40.0,8.900000000000006,0.0,Left Foot,1
106.6,45.2,14.373586887064764,0.3701708278422167,Left Foot,1
99.8,36.7,20.467779557147868,0.16193583706373,Right Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
95.9,45.8,24.78810198462157,0.2361726285279783,Left Foot,1
112.3,41.5,7.844743462982078,0.1923956015159223,Head,1
114.8,30.7,10.655045753069295,1.0609630981352127,Left Foot,1
118.1,42.0,2.7586228448267485,0.8110335719191243,Left Foot,1
104.9,27.1,19.86001007049089,0.7069878246588067,Right Foot,1
103.9,49.8,18.84807682497076,0.5467888408892474,Right Foot,1
119.5,79.5,39.50316443020736,1.5581387749608446,Left Foot,1
108.1,40.2,11.901680553602509,0.0168051405150422,Right Foot,1
108.2,40.2,11.80169479354554,0.0169475298064051,Left Foot,1
108.1,40.2,11.901680553602509,0.0168051405150422,Right Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Left Foot,1
108.1,40.3,11.90378091196239,0.0252047453269414,Right Foot,1
113.8,41.2,6.31506136153878,0.1911844595970148,Left Foot,1
108.1,36.1,12.522779244241276,0.3167000922875693,Right Foot,1
114.0,34.1,8.41486779456457,0.7769949998498012,Head,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
112.7,39.2,7.343704787094859,0.1091534629088773,Other,1
116.0,38.5,4.272001872658765,0.3587706702705722,Head,1
96.7,46.0,24.060133000463647,0.2520349976214366,Right Foot,1
114.5,39.6,5.514526271584895,0.0725994537304943,Right Foot,1
107.4,37.4,12.865457628860309,0.2034930452575629,Head,1
114.5,41.9,5.818934610390461,0.3326196915739121,Head,1
